Time,Voltage,Current,Power,State
556.0,0.88,153.3,46,CAVITATION
557.0,0.87,138.33,180,CAVITATION
558.0,0.88,164.51,96,CAVITATION
559.0,0.88,168.48,66,CAVITATION
560.0,0.88,142.4,212,CAVITATION
561.0,0.88,134.01,168,CAVITATION
562.0,0.88,138.34,138,CAVITATION
564.0,0.86,124.99,124,CAVITATION
565.0,0.86,137.81,124,CAVITATION
566.0,0.86,110.51,180,CAVITATION
567.0,0.86,148.38,174,CAVITATION
568.0,0.88,156.0,124,CAVITATION
569.0,0.89,165.39,128,CAVITATION
570.0,0.89,151.86,144,CAVITATION
571.0,0.88,153.5,148,CAVITATION
572.0,0.86,147.65,132,CAVITATION
573.0,0.86,158.47,150,CAVITATION
574.0,0.84,163.17,118,CAVITATION
575.0,0.86,123.2,160,CAVITATION
576.0,0.88,141.61,124,CAVITATION
577.0,0.89,137.47,148,CAVITATION
578.0,0.89,170.53,132,CAVITATION
579.0,0.88,151.86,138,CAVITATION
580.0,0.87,166.33,122,CAVITATION
582.0,0.86,150.99,118,CAVITATION
583.0,0.84,140.35,114,CAVITATION
584.0,0.87,155.52,118,CAVITATION
585.0,0.88,113.87,206,CAVITATION
586.0,0.89,133.65,154,CAVITATION
587.0,0.89,144.81,212,CAVITATION
588.0,0.88,116.02,194,CAVITATION
589.0,0.86,141.32,154,CAVITATION
590.0,0.87,118.36,124,CAVITATION
591.0,0.85,144.06,122,CAVITATION
592.0,0.88,149.16,128,CAVITATION
593.0,0.88,169.97,122,CAVITATION
594.0,0.89,155.94,122,CAVITATION
595.0,0.89,163.51,138,CAVITATION
596.0,0.89,154.68,140,CAVITATION
597.0,0.88,158.23,150,CAVITATION
599.0,0.86,169.17,96,CAVITATION
600.0,0.85,160.44,222,CAVITATION
601.0,0.85,138.02,140,CAVITATION
602.0,0.87,123.4,140,CAVITATION
603.0,0.88,118.48,144,CAVITATION
604.0,0.89,123.75,174,CAVITATION
605.0,0.89,140.23,114,CAVITATION
606.0,0.87,160.85,82,CAVITATION
607.0,0.86,127.42,170,CAVITATION
608.0,0.87,91.54,194,CAVITATION
609.0,0.88,123.26,144,CAVITATION
610.0,0.88,139.78,124,CAVITATION
611.0,0.88,167.34,122,CAVITATION
612.0,0.87,152.04,158,CAVITATION
613.0,0.87,155.25,6,CAVITATION
614.0,0.88,155.07,42,CAVITATION
615.0,0.88,136.43,122,CAVITATION
617.0,0.87,159.02,118,CAVITATION
618.0,0.88,160.75,122,CAVITATION
619.0,0.87,151.74,144,CAVITATION
620.0,0.88,159.75,144,CAVITATION
621.0,0.88,158.14,144,CAVITATION
622.0,0.87,161.9,92,CAVITATION
623.0,0.87,166.44,36,CAVITATION
624.0,0.88,133.86,232,CAVITATION
625.0,0.88,128.33,138,CAVITATION
626.0,0.86,108.37,140,CAVITATION
627.0,0.87,110.19,124,CAVITATION
628.0,0.88,170.94,164,CAVITATION
629.0,0.89,157.39,164,CAVITATION
630.0,0.86,148.06,154,CAVITATION
631.0,0.86,154.38,140,CAVITATION
632.0,0.88,161.92,132,CAVITATION
634.0,0.89,151.88,168,CAVITATION
635.0,0.86,158.2,40,CAVITATION
636.0,0.86,160.86,124,CAVITATION
637.0,0.88,165.76,42,CAVITATION
638.0,0.88,149.88,184,CAVITATION
639.0,0.87,123.32,168,CAVITATION
640.0,0.87,148.18,62,CAVITATION
641.0,0.89,126.3,132,CAVITATION
642.0,0.88,116.5,158,CAVITATION
643.0,0.86,119.81,138,CAVITATION
644.0,0.87,139.76,124,CAVITATION
645.0,0.88,161.79,124,CAVITATION
646.0,0.87,170.11,128,CAVITATION
647.0,0.87,149.29,144,CAVITATION
648.0,0.88,133.43,144,CAVITATION
649.0,0.88,160.88,134,CAVITATION
651.0,0.87,159.21,22,CAVITATION
652.0,0.88,154.18,212,CAVITATION
653.0,0.88,131.47,216,CAVITATION
654.0,0.87,136.91,180,CAVITATION
655.0,0.87,118.44,158,CAVITATION
656.0,0.88,142.24,138,CAVITATION
657.0,0.87,127.87,124,CAVITATION
658.0,0.87,163.92,122,CAVITATION
659.0,0.87,144.98,140,CAVITATION
660.0,0.88,142.42,140,CAVITATION
661.0,0.88,126.2,124,CAVITATION
662.0,0.88,140.03,124,CAVITATION
663.0,0.88,138.06,124,CAVITATION
664.0,0.88,143.89,122,CAVITATION
665.0,0.88,132.11,140,CAVITATION
666.0,0.87,159.25,150,CAVITATION
667.0,0.88,158.44,160,CAVITATION
669.0,0.88,160.57,164,CAVITATION
670.0,0.87,146.69,204,CAVITATION
671.0,0.88,160.95,104,CAVITATION
672.0,0.88,132.66,154,CAVITATION
673.0,0.88,143.2,124,CAVITATION
674.0,0.87,103.32,140,CAVITATION
675.0,0.87,132.52,154,CAVITATION
676.0,0.88,135.42,128,CAVITATION
677.0,0.88,133.8,144,CAVITATION
678.0,0.88,154.84,124,CAVITATION
679.0,0.88,156.15,134,CAVITATION
0.88,137.03,148.0,NORMAL,CAVITATION
681.0,0.88,162.2,134,CAVITATION
682.0,0.88,162.06,150,CAVITATION
683.0,0.88,155.09,140,CAVITATION
684.0,0.88,160.53,132,CAVITATION
686.0,0.88,157.95,144,CAVITATION
687.0,0.88,150.92,144,CAVITATION
688.0,0.88,136.97,138,CAVITATION
689.0,0.88,158.72,150,CAVITATION
690.0,0.88,136.16,148,CAVITATION
691.0,0.88,154.31,134,CAVITATION
692.0,0.88,156.48,138,CAVITATION
693.0,0.88,152.62,150,CAVITATION
694.0,0.88,137.32,144,CAVITATION
695.0,0.88,157.46,148,CAVITATION
696.0,0.87,163.8,86,CAVITATION
697.0,0.88,138.69,212,CAVITATION
698.0,0.88,103.27,190,CAVITATION
699.0,0.87,148.31,122,CAVITATION
700.0,0.88,143.46,138,CAVITATION
701.0,0.88,152.14,124,CAVITATION
702.0,0.88,129.76,134,CAVITATION
704.0,0.88,138.52,124,CAVITATION
705.0,0.88,158.04,122,CAVITATION
706.0,0.87,151.99,150,CAVITATION
707.0,0.88,146.08,138,CAVITATION
708.0,0.88,163.48,134,CAVITATION
709.0,0.87,157.61,170,CAVITATION
710.0,0.88,161.89,160,CAVITATION
711.0,0.88,159.49,160,CAVITATION
712.0,0.87,150.64,158,CAVITATION
713.0,0.88,158.81,168,CAVITATION
714.0,0.88,151.32,168,CAVITATION
715.0,0.87,155.85,46,CAVITATION
716.0,0.88,165.1,52,CAVITATION
717.0,0.89,100.41,174,CAVITATION
718.0,0.85,136.3,204,CAVITATION
719.0,0.87,136.98,124,CAVITATION
721.0,0.89,116.32,222,CAVITATION
722.0,0.86,136.35,122,CAVITATION
723.0,0.84,159.41,122,CAVITATION
724.0,0.89,174.52,132,CAVITATION
725.0,0.89,146.35,132,CAVITATION
726.0,0.86,159.18,118,CAVITATION
727.0,0.87,155.57,154,CAVITATION
728.0,0.9,158.55,184,CAVITATION
729.0,0.88,174.12,122,CAVITATION
730.0,0.86,157.08,114,CAVITATION
731.0,0.88,162.44,160,CAVITATION
732.0,0.89,156.25,128,CAVITATION
733.0,0.86,144.9,134,CAVITATION
734.0,0.87,154.52,158,CAVITATION
735.0,0.89,152.5,170,CAVITATION
736.0,0.88,145.69,134,CAVITATION
738.0,0.84,161.19,138,CAVITATION
739.0,0.88,152.26,158,CAVITATION
740.0,0.89,163.78,66,CAVITATION
741.0,0.87,161.0,62,CAVITATION
742.0,0.87,132.02,124,CAVITATION
743.0,0.9,139.6,124,CAVITATION
744.0,0.87,154.02,134,CAVITATION
745.0,0.85,159.06,52,CAVITATION
746.0,0.89,162.14,46,CAVITATION
747.0,0.88,136.15,222,CAVITATION
748.0,0.85,138.6,180,CAVITATION
749.0,0.87,145.01,102,CAVITATION
750.0,0.9,134.34,226,CAVITATION
751.0,0.86,121.66,140,CAVITATION
752.0,0.86,102.46,144,CAVITATION
753.0,0.89,126.32,158,CAVITATION
754.0,0.86,159.08,148,CAVITATION
756.0,0.84,156.74,124,CAVITATION
757.0,0.88,145.01,140,CAVITATION
758.0,0.89,153.79,170,CAVITATION
759.0,0.86,152.72,164,CAVITATION
760.0,0.87,158.79,160,CAVITATION
761.0,0.89,162.7,158,CAVITATION
762.0,0.85,156.91,118,CAVITATION
763.0,0.86,163.55,52,CAVITATION
764.0,0.89,163.19,148,CAVITATION
765.0,0.87,156.51,56,CAVITATION
766.0,0.86,134.81,122,CAVITATION
767.0,0.87,93.33,194,CAVITATION
768.0,0.89,131.07,148,CAVITATION
769.0,0.86,128.86,158,CAVITATION
770.0,0.87,103.72,148,CAVITATION
771.0,0.89,138.07,128,CAVITATION
773.0,0.87,109.23,138,CAVITATION
774.0,0.86,127.08,180,CAVITATION
775.0,0.88,159.67,154,CAVITATION
776.0,0.88,154.42,134,CAVITATION
777.0,0.86,166.51,118,CAVITATION
778.0,0.89,150.88,134,CAVITATION
779.0,0.89,167.18,132,CAVITATION
780.0,0.86,158.37,118,CAVITATION
781.0,0.88,135.58,128,CAVITATION
782.0,0.89,137.46,122,CAVITATION
783.0,0.87,138.11,128,CAVITATION
784.0,0.88,105.94,196,CAVITATION
785.0,0.89,161.15,36,CAVITATION
786.0,0.87,161.32,154,CAVITATION
787.0,0.87,154.23,160,CAVITATION
788.0,0.88,151.94,154,CAVITATION
789.0,0.88,139.55,144,CAVITATION
791.0,0.86,157.04,122,CAVITATION
792.0,0.89,131.06,138,CAVITATION
793.0,0.88,146.64,132,CAVITATION
794.0,0.86,115.03,150,CAVITATION
795.0,0.88,123.01,144,CAVITATION
796.0,0.9,121.57,180,CAVITATION
797.0,0.86,102.04,144,CAVITATION
798.0,0.88,122.79,128,CAVITATION
799.0,0.9,118.07,138,CAVITATION
800.0,0.86,132.43,204,CAVITATION
801.0,0.87,146.03,204,CAVITATION
802.0,0.9,159.7,104,CAVITATION
803.0,0.86,149.24,134,CAVITATION
804.0,0.87,164.56,150,CAVITATION
805.0,0.89,136.46,148,CAVITATION
806.0,0.86,156.44,118,CAVITATION
808.0,0.87,113.24,186,CAVITATION
809.0,0.88,144.15,168,CAVITATION
810.0,0.87,163.46,56,CAVITATION
811.0,0.88,155.64,164,CAVITATION
812.0,0.88,159.18,158,CAVITATION
813.0,0.88,160.01,164,CAVITATION
814.0,0.87,154.38,140,CAVITATION
815.0,0.88,155.83,160,CAVITATION
816.0,0.88,158.23,160,CAVITATION
817.0,0.87,173.0,128,CAVITATION
818.0,0.87,154.63,138,CAVITATION
819.0,0.88,160.51,124,CAVITATION
820.0,0.87,116.57,138,CAVITATION
821.0,0.88,120.07,140,CAVITATION
822.0,0.89,166.65,76,CAVITATION
823.0,0.85,165.94,22,CAVITATION
825.0,0.87,163.51,16,CAVITATION
826.0,0.88,156.68,144,CAVITATION
827.0,0.88,162.51,148,CAVITATION
828.0,0.88,159.04,150,CAVITATION
829.0,0.88,157.36,124,CAVITATION
830.0,0.88,142.64,134,CAVITATION
831.0,0.86,153.52,114,CAVITATION
832.0,0.88,164.19,124,CAVITATION
833.0,0.9,135.82,124,CAVITATION
834.0,0.86,140.61,160,CAVITATION
835.0,0.87,121.33,134,CAVITATION
836.0,0.88,162.47,122,CAVITATION
837.0,0.88,152.81,118,CAVITATION
838.0,0.84,145.8,128,CAVITATION
839.0,0.88,155.43,132,CAVITATION
840.0,0.89,155.22,122,CAVITATION
841.0,0.85,154.64,140,CAVITATION
843.0,0.88,136.98,124,CAVITATION
844.0,0.89,96.65,164,CAVITATION
845.0,0.86,157.42,56,CAVITATION
846.0,0.86,164.04,104,CAVITATION
847.0,0.88,146.54,168,CAVITATION
848.0,0.87,167.69,160,CAVITATION
849.0,0.84,135.52,140,CAVITATION
850.0,0.89,169.45,134,CAVITATION
851.0,0.88,154.85,154,CAVITATION
852.0,0.86,148.89,128,CAVITATION
853.0,0.88,173.26,122,CAVITATION
854.0,0.9,142.89,128,CAVITATION
855.0,0.86,112.78,124,CAVITATION
856.0,0.88,126.02,206,CAVITATION
857.0,0.9,136.38,184,CAVITATION
858.0,0.86,164.55,186,CAVITATION
860.0,0.86,154.98,16,CAVITATION
861.0,0.89,167.49,128,CAVITATION
862.0,0.87,139.8,144,CAVITATION
863.0,0.87,136.52,124,CAVITATION
864.0,0.89,134.69,174,CAVITATION
865.0,0.88,118.57,134,CAVITATION
866.0,0.85,127.44,158,CAVITATION
867.0,0.88,152.09,132,CAVITATION
868.0,0.88,148.25,148,CAVITATION
869.0,0.86,153.49,132,CAVITATION
870.0,0.88,157.51,122,CAVITATION
871.0,0.89,133.0,124,CAVITATION
872.0,0.88,130.68,144,CAVITATION
873.0,0.84,136.41,132,CAVITATION
874.0,0.88,137.66,150,CAVITATION
875.0,0.9,146.18,86,CAVITATION
876.0,0.86,165.05,104,CAVITATION
878.0,0.87,155.25,102,CAVITATION
879.0,0.9,165.71,36,CAVITATION
880.0,0.86,151.29,160,CAVITATION
881.0,0.86,154.13,140,CAVITATION
882.0,0.9,149.89,124,CAVITATION
883.0,0.88,139.89,132,CAVITATION
884.0,0.85,130.16,122,CAVITATION
885.0,0.88,171.04,128,CAVITATION
886.0,0.9,136.28,124,CAVITATION
887.0,0.86,103.94,206,CAVITATION
888.0,0.87,162.56,50,CAVITATION
889.0,0.9,164.03,26,CAVITATION
890.0,0.86,168.66,98,CAVITATION
891.0,0.86,154.87,128,CAVITATION
892.0,0.89,157.56,128,CAVITATION
893.0,0.88,161.19,128,CAVITATION
895.0,0.86,127.01,138,CAVITATION
896.0,0.89,149.25,40,CAVITATION
897.0,0.87,168.83,96,CAVITATION
898.0,0.85,153.47,132,CAVITATION
899.0,0.89,159.13,168,CAVITATION
900.0,0.88,165.51,134,CAVITATION
901.0,0.86,133.81,122,CAVITATION
902.0,0.89,130.15,204,CAVITATION
903.0,0.88,127.91,212,CAVITATION
904.0,0.86,135.45,158,CAVITATION
905.0,0.89,144.24,220,CAVITATION
906.0,0.88,162.87,10,CAVITATION
907.0,0.85,164.0,144,CAVITATION
908.0,0.89,162.31,134,CAVITATION
909.0,0.89,139.33,124,CAVITATION
10.0,0.85,108.29,216,CAVITATION
912.0,0.89,155.33,128,CAVITATION
913.0,0.88,160.75,154,CAVITATION
914.0,0.85,154.98,160,CAVITATION
915.0,0.88,155.76,128,CAVITATION
916.0,0.88,158.5,168,CAVITATION
917.0,0.84,158.47,138,CAVITATION
918.0,0.88,166.46,164,CAVITATION
919.0,0.88,162.45,122,CAVITATION
920.0,0.84,171.7,118,CAVITATION
21.0,0.88,157.6,158,CAVITATION
922.0,0.88,147.6,150,CAVITATION
923.0,0.85,146.86,154,CAVITATION
924.0,0.88,155.73,114,CAVITATION
925.0,0.88,155.94,164,CAVITATION
926.0,0.86,147.95,154,CAVITATION
927.0,0.9,135.89,132,CAVITATION
928.0,0.87,134.22,118,CAVITATION
930.0,0.87,123.91,204,CAVITATION
931.0,0.89,139.6,184,CAVITATION
932.0,0.85,156.36,128,CAVITATION
933.0,0.87,158.4,148,CAVITATION
934.0,0.89,154.48,150,CAVITATION
935.0,0.85,157.66,148,CAVITATION
936.0,0.88,162.39,122,CAVITATION
937.0,0.9,146.14,148,CAVITATION
938.0,0.85,162.21,144,CAVITATION
939.0,0.88,156.29,150,CAVITATION
940.0,0.9,154.26,150,CAVITATION
941.0,0.85,158.84,144,CAVITATION
942.0,0.88,160.75,140,CAVITATION
943.0,0.9,151.69,144,CAVITATION
944.0,0.84,156.83,140,CAVITATION
945.0,0.86,139.29,144,CAVITATION
947.0,0.9,173.7,122,CAVITATION
948.0,0.85,139.97,124,CAVITATION
949.0,0.87,161.79,118,CAVITATION
950.0,0.89,172.27,132,CAVITATION
951.0,0.86,160.32,150,CAVITATION
952.0,0.86,167.59,118,CAVITATION
953.0,0.9,155.71,132,CAVITATION
954.0,0.87,143.04,122,CAVITATION
955.0,0.86,153.12,118,CAVITATION
956.0,0.9,146.22,124,CAVITATION
957.0,0.86,150.4,140,CAVITATION
958.0,0.88,153.95,140,CAVITATION
959.0,0.89,162.14,104,CAVITATION
960.0,0.85,113.06,222,CAVITATION
961.0,0.88,101.51,132,CAVITATION
962.0,0.87,139.8,124,CAVITATION
964.0,0.87,107.06,160,CAVITATION
965.0,0.88,138.21,186,CAVITATION
966.0,0.86,128.87,200,CAVITATION
967.0,0.89,168.33,66,CAVITATION
968.0,0.86,158.72,148,CAVITATION
969.0,0.87,156.35,150,CAVITATION
970.0,0.89,152.91,148,CAVITATION
971.0,0.84,161.45,36,CAVITATION
972.0,0.88,167.07,66,CAVITATION
973.0,0.87,162.09,58,CAVITATION
974.0,0.86,156.76,112,CAVITATION
975.0,0.9,166.88,16,CAVITATION
976.0,0.87,151.69,76,CAVITATION
977.0,0.87,168.71,62,CAVITATION
978.0,0.89,154.42,134,CAVITATION
979.0,0.86,157.4,140,CAVITATION
980.0,0.86,147.05,140,CAVITATION
982.0,0.88,159.59,154,CAVITATION
983.0,0.86,162.79,128,CAVITATION
984.0,0.87,162.62,118,CAVITATION
985.0,0.89,158.93,150,CAVITATION
986.0,0.86,170.12,118,CAVITATION
987.0,0.86,170.64,124,CAVITATION
988.0,0.89,139.07,122,CAVITATION
989.0,0.87,163.15,40,CAVITATION
990.0,0.87,119.36,216,CAVITATION
991.0,0.89,111.39,144,CAVITATION
992.0,0.84,136.31,150,CAVITATION
993.0,0.87,129.34,150,CAVITATION
994.0,0.89,153.0,134,CAVITATION
995.0,0.85,130.82,140,CAVITATION
996.0,0.86,136.99,140,CAVITATION
997.0,0.89,163.02,154,CAVITATION
999.0,0.85,159.8,22,CAVITATION
1000.0,0.86,153.82,114,CAVITATION
1001.0,0.89,116.98,210,CAVITATION
1002.0,0.85,140.93,190,CAVITATION
1003.0,0.87,148.72,212,CAVITATION
1004.0,0.9,164.52,22,CAVITATION
1005.0,0.86,164.32,78,CAVITATION
1006.0,0.88,150.88,154,CAVITATION
1007.0,0.89,157.83,168,CAVITATION
1008.0,0.84,162.57,128,CAVITATION
1009.0,0.9,136.24,128,CAVITATION
1010.0,0.87,121.88,176,CAVITATION
1011.0,0.88,128.22,206,CAVITATION
1012.0,0.89,135.75,184,CAVITATION
1013.0,0.86,158.47,212,CAVITATION
1014.0,0.89,162.85,14,CAVITATION
1015.0,0.87,161.79,140,CAVITATION
17.0,0.86,155.12,150,CAVITATION
1018.0,0.9,159.7,128,CAVITATION
1019.0,0.85,140.77,132,CAVITATION
1020.0,0.88,158.33,50,CAVITATION
1021.0,0.89,160.36,154,CAVITATION
1022.0,0.84,164.27,128,CAVITATION
1023.0,0.89,155.15,154,CAVITATION
1024.0,0.86,151.1,134,CAVITATION
1025.0,0.87,145.94,122,CAVITATION
1026.0,0.9,147.72,58,CAVITATION
1027.0,0.85,158.34,98,CAVITATION
1028.0,0.88,147.8,144,CAVITATION
1029.0,0.88,146.81,138,CAVITATION
1030.0,0.85,163.52,148,CAVITATION
1031.0,0.89,156.71,150,CAVITATION
1032.0,0.87,144.45,144,CAVITATION
1034.0,0.87,154.96,128,CAVITATION
1035.0,0.9,134.26,194,CAVITATION
1036.0,0.85,158.67,62,CAVITATION
1037.0,0.88,153.73,124,CAVITATION
1038.0,0.89,163.42,6,CAVITATION
1039.0,0.84,145.68,148,CAVITATION
1040.0,0.91,140.2,134,CAVITATION
1041.0,0.86,130.1,128,CAVITATION
1042.0,0.86,128.53,216,CAVITATION
1043.0,0.9,158.92,140,CAVITATION
1044.0,0.85,151.65,138,CAVITATION
1045.0,0.87,115.21,180,CAVITATION
1046.0,0.89,166.83,62,CAVITATION
1047.0,0.86,151.79,148,CAVITATION
1048.0,0.88,151.15,140,CAVITATION
1049.0,0.88,135.36,134,CAVITATION
1051.0,0.85,153.44,68,CAVITATION
1052.0,0.88,158.76,132,CAVITATION
1053.0,0.88,162.42,102,CAVITATION
1054.0,0.87,164.44,128,CAVITATION
1055.0,0.87,153.74,138,CAVITATION
1056.0,0.88,157.57,148,CAVITATION
1057.0,0.88,120.12,140,CAVITATION
1058.0,0.89,133.39,132,CAVITATION
1059.0,0.87,163.11,78,CAVITATION
1060.0,0.86,159.03,158,CAVITATION
1061.0,0.89,161.52,164,CAVITATION
1062.0,0.86,148.43,168,CAVITATION
1063.0,0.86,144.49,118,CAVITATION
1064.0,0.89,124.15,232,CAVITATION
1065.0,0.86,152.67,140,CAVITATION
1066.0,0.87,154.83,118,CAVITATION
1067.0,0.9,112.19,220,CAVITATION
1069.0,0.84,156.35,62,CAVITATION
1070.0,0.88,139.73,150,CAVITATION
1071.0,0.9,138.79,132,CAVITATION
1072.0,0.83,168.02,52,CAVITATION
1073.0,0.88,151.12,150,CAVITATION
1074.0,0.88,159.86,118,CAVITATION
1075.0,0.86,110.47,194,CAVITATION
1076.0,0.89,143.25,220,CAVITATION
1077.0,0.87,152.79,160,CAVITATION
1078.0,0.88,136.45,128,CAVITATION
1079.0,0.9,149.94,148,CAVITATION
1080.0,0.84,112.62,124,CAVITATION
1081.0,0.88,162.77,4,CAVITATION
1082.0,0.9,146.6,148,CAVITATION
1083.0,0.84,132.25,118,CAVITATION
1084.0,0.88,108.95,158,CAVITATION
1086.0,0.88,165.44,102,CAVITATION
1087.0,0.85,153.2,134,CAVITATION
1088.0,0.89,101.18,128,CAVITATION
1089.0,0.88,123.14,176,CAVITATION
1090.0,0.86,148.4,58,CAVITATION
1091.0,0.89,158.25,58,CAVITATION
1092.0,0.88,146.82,134,CAVITATION
1093.0,0.86,120.31,176,CAVITATION
1094.0,0.9,147.27,212,CAVITATION
1095.0,0.87,152.06,150,CAVITATION
1096.0,0.87,141.12,122,CAVITATION
1097.0,0.89,163.41,160,CAVITATION
1098.0,0.86,129.43,118,CAVITATION
1099.0,0.86,163.21,138,CAVITATION
1100.0,0.9,145.2,148,CAVITATION
1101.0,0.86,125.6,138,CAVITATION
1102.0,0.88,158.78,124,CAVITATION
1104.0,0.88,144.6,134,CAVITATION
1105.0,0.88,163.95,134,CAVITATION
1106.0,0.88,152.95,124,CAVITATION
1107.0,0.88,124.89,154,CAVITATION
1108.0,0.88,145.86,150,CAVITATION
1109.0,0.88,133.92,170,CAVITATION
1110.0,0.88,166.92,122,CAVITATION
1111.0,0.87,146.57,58,CAVITATION
1112.0,0.88,152.5,164,CAVITATION
1113.0,0.87,143.77,128,CAVITATION
1114.0,0.87,133.55,160,CAVITATION
1115.0,0.88,149.88,148,CAVITATION
1116.0,0.88,126.51,132,CAVITATION
1117.0,0.87,140.76,206,CAVITATION
1118.0,0.9,159.37,164,CAVITATION
1119.0,0.87,122.15,134,CAVITATION
1121.0,0.88,153.73,216,CAVITATION
1122.0,0.9,152.61,150,CAVITATION
1123.0,0.86,143.41,114,CAVITATION
1124.0,0.9,101.32,220,CAVITATION
1125.0,0.86,152.7,150,CAVITATION
1126.0,0.84,160.06,118,CAVITATION
1127.0,0.91,164.19,4,CAVITATION
1128.0,0.8,162.87,134,CAVITATION
1129.0,0.88,160.45,50,CAVITATION
1130.0,0.88,146.79,118,CAVITATION
1131.0,0.86,171.28,96,CAVITATION
1132.0,0.88,139.79,122,CAVITATION
1133.0,0.67,166.46,26,CAVITATION
1134.0,0.87,168.51,134,CAVITATION
1135.0,0.69,124.93,98,CAVITATION
1136.0,0.54,151.07,82,CAVITATION
1138.0,1.06,133.98,170,CAVITATION
1139.0,0.14,158.39,66,CAVITATION
1140.0,0.69,132.52,88,CAVITATION
1141.0,1.02,164.86,4,CAVITATION
1142.0,0.15,136.02,58,CAVITATION
1143.0,0.91,170.69,86,CAVITATION
1144.0,0.8,167.12,150,CAVITATION
1145.0,0.27,113.26,86,CAVITATION
1146.0,0.9,164.26,92,CAVITATION
1147.0,0.44,149.9,50,CAVITATION
1148.0,0.46,148.09,86,CAVITATION
1149.0,1.06,145.15,168,CAVITATION
1150.0,0.56,141.42,134,CAVITATION
1151.0,0.67,150.81,114,CAVITATION
1152.0,0.96,96.44,140,CAVITATION
1153.0,0.15,157.94,50,CAVITATION
1154.0,0.65,99.18,150,CAVITATION
1156.0,1.03,161.21,72,CAVITATION
1157.0,0.55,136.44,46,CAVITATION
1158.0,0.61,131.83,144,CAVITATION
1159.0,1.15,145.64,154,CAVITATION
1160.0,0.23,133.15,46,CAVITATION
1161.0,0.68,141.21,150,CAVITATION
1162.0,0.83,124.92,112,CAVITATION
1163.0,0.29,156.03,98,CAVITATION
1164.0,0.93,155.85,158,CAVITATION
1165.0,0.76,132.02,108,CAVITATION
1166.0,0.63,146.31,104,CAVITATION
1167.0,0.94,133.4,128,CAVITATION
1168.0,0.63,158.99,40,CAVITATION
1169.0,0.68,135.81,102,CAVITATION
1170.0,1.1,164.82,150,CAVITATION
1171.0,0.41,157.24,82,CAVITATION
1173.0,0.7,163.04,108,CAVITATION
1174.0,0.94,163.96,46,CAVITATION
1175.0,0.52,149.44,78,CAVITATION
1176.0,0.78,129.24,134,CAVITATION
1177.0,0.77,163.43,96,CAVITATION
1178.0,0.64,137.88,46,CAVITATION
1179.0,0.72,147.06,128,CAVITATION
1180.0,1.07,129.08,150,CAVITATION
1181.0,0.51,163.67,46,CAVITATION
1182.0,0.59,144.5,108,CAVITATION
1183.0,0.97,167.13,134,CAVITATION
1184.0,0.6,149.26,112,CAVITATION
1185.0,0.33,161.59,92,CAVITATION
1186.0,0.95,154.63,62,CAVITATION
1187.0,0.83,162.64,144,CAVITATION
1188.0,0.32,117.1,36,CAVITATION
1189.0,0.68,159.23,122,CAVITATION
1191.0,0.74,170.73,104,CAVITATION
1192.0,0.58,129.22,66,CAVITATION
1193.0,0.64,167.14,26,CAVITATION
1194.0,0.97,164.29,132,CAVITATION
1195.0,0.66,136.18,76,CAVITATION
1196.0,0.63,155.21,52,CAVITATION
1197.0,0.86,142.95,154,CAVITATION
1198.0,0.74,158.68,58,CAVITATION
1199.0,0.39,162.01,32,CAVITATION
1200.0,0.84,131.78,124,CAVITATION
1201.0,0.76,161.62,138,CAVITATION
1202.0,0.44,120.23,62,CAVITATION
1203.0,0.72,158.81,154,CAVITATION
1204.0,0.83,141.34,150,CAVITATION
1205.0,0.63,120.94,76,CAVITATION
1206.0,0.64,147.31,128,CAVITATION
1208.0,0.96,127.19,138,CAVITATION
1209.0,0.65,155.38,98,CAVITATION
1210.0,0.6,148.06,86,CAVITATION
1211.0,0.98,146.9,4,CAVITATION
1212.0,0.33,158.6,4,CAVITATION
1213.0,0.66,160.54,108,CAVITATION
1214.0,0.79,121.38,144,CAVITATION
1215.0,0.48,159.35,98,CAVITATION
1216.0,1.0,152.0,134,CAVITATION
1217.0,0.38,160.31,82,CAVITATION
1218.0,0.78,145.4,154,CAVITATION
1219.0,0.72,128.74,124,CAVITATION
1220.0,0.64,149.28,118,CAVITATION
1221.0,0.75,157.82,140,CAVITATION
1222.0,0.4,87.51,134,CAVITATION
1223.0,0.96,150.62,160,CAVITATION
1225.0,0.5,162.65,50,CAVITATION
1226.0,0.9,152.09,68,CAVITATION
1227.0,0.48,155.82,50,CAVITATION
1228.0,0.76,147.47,138,CAVITATION
1229.0,0.9,153.95,98,CAVITATION
1230.0,0.67,157.47,52,CAVITATION
1231.0,0.8,149.89,154,CAVITATION
1232.0,0.28,117.72,52,CAVITATION
1233.0,0.98,156.86,26,CAVITATION
1234.0,0.5,145.43,36,CAVITATION
1235.0,0.91,133.56,138,CAVITATION
1236.0,0.54,161.92,132,CAVITATION
1237.0,0.82,160.26,132,CAVITATION
1238.0,0.76,148.48,114,CAVITATION
1239.0,0.67,155.59,108,CAVITATION
1240.0,0.98,159.58,6,CAVITATION
1241.0,0.49,157.58,42,CAVITATION
1243.0,0.74,167.23,32,CAVITATION
1244.0,0.94,129.53,134,CAVITATION
1245.0,0.38,162.18,4,CAVITATION
1246.0,0.9,156.49,122,CAVITATION
1247.0,0.73,160.02,98,CAVITATION
1248.0,0.58,153.47,102,CAVITATION
1249.0,0.94,157.2,262,CAVITATION
